station_identifier,date,observation_type,observation_value
AU000005901,18640204,TMAX,0.6
AU000005901,18640204,TMIN,-7.9
GM000004204,18640204,TMAX,4.3
GM000004204,18640204,TMIN,-0.8
GM000004204,18640204,PRCP,1.6
ASN00061055,18640204,PRCP,5.3
UK000047811,18640204,TMAX,5.2
UK000047811,18640204,TMIN,-0.6
UK000047811,18640204,PRCP,-666.0
HR000142360,18640204,PRCP,5.0
ASN00084016,18640204,PRCP,0.0
ITE00100553,18640204,PRCP,0.0
ITE00100552,18640204,PRCP,0.0
ITE00105250,18640204,PRCP,0.0
UK000056225,18640204,TMAX,2.6
UK000056225,18640204,TMIN,-1.8
UK000056225,18640204,PRCP,0.0
ASN00026026,18640204,PRCP,0.0
ASN00089049,18640204,PRCP,0.0
SZ000006717,18640204,TMAX,-4.8
SZ000006717,18640204,TMIN,-14.5
USC00053010,18640204,PRCP,0.0
ITE00100550,18640205,TMAX,3.0
ITE00100550,18640205,TMIN,-1.5
ITE00100550,18640205,PRCP,9.7
USC00064757,18640205,PRCP,0.0
SF000208660,18640205,PRCP,0.0
SWE00100003,18640205,PRCP,0.0
ASN00086071,18640205,TMAX,21.3
ASN00086071,18640205,TMIN,12.7
ASN00086071,18640205,PRCP,0.0
USP00CA0003,18640205,PRCP,0.0
CA006158350,18640205,TMAX,2.2
CA006158350,18640205,TMIN,-0.6
CA006158350,18640205,PRCP,0.5
CA006158350,18640205,SNOW,0.5
HRE00105189,18640205,PRCP,0.0
ASN00067054,18640205,PRCP,19.6
ASN00081003,18640205,PRCP,0.0
ASN00078037,18640205,PRCP,0.0
ASN00070037,18640205,PRCP,4.1
EIE00101859,18640205,TMAX,10.0
EIE00101859,18640205,TMIN,0.0
EIE00101859,18640205,PRCP,0.5
ASN00040214,18640205,PRCP,30.2
BE000006447,18640205,TMAX,1.5
BE000006447,18640205,TMIN,-1.6
AGE00135039,18640205,TMAX,12.5
AGE00135039,18640205,TMIN,5.5
AGE00135039,18640205,PRCP,0.0
USC00047738,18640205,PRCP,0.0
ASN00026020,18640205,PRCP,0.0
NLM00006235,18640205,PRCP,0.7
GME00125218,18640205,TMAX,1.3
GME00125218,18640205,TMIN,-1.3
GME00125218,18640205,PRCP,0.0
GME00125218,18640205,SNWD,0.0
NLE00100499,18640205,PRCP,0.6
EZE00100082,18640205,TMAX,1.5
EZE00100082,18640205,TMIN,-1.7
EZE00100082,18640205,PRCP,0.0
ITE00100554,18640205,TMAX,1.2
ITE00100554,18640205,TMIN,0.3
ITE00100554,18640205,PRCP,17.0
USC00361920,18640205,PRCP,0.0
ASN00056002,18640205,PRCP,26.4
ASN00066062,18640205,TMAX,23.8
ASN00066062,18640205,TMIN,18.5
ASN00066062,18640205,PRCP,16.0
ASN00023000,18640205,PRCP,0.0
ASN00072001,18640205,PRCP,0.0
SW000010537,18640205,PRCP,0.0
ASN00022018,18640205,PRCP,0.0
AU000005901,18640205,TMAX,3.1
AU000005901,18640205,TMIN,-1.5
GM000004204,18640205,TMAX,1.5
GM000004204,18640205,TMIN,-5.0
GM000004204,18640205,PRCP,2.1
ASN00061055,18640205,PRCP,12.7
UK000047811,18640205,TMAX,4.6
UK000047811,18640205,TMIN,-1.9
HR000142360,18640205,PRCP,3.1
ASN00084016,18640205,PRCP,0.0
ITE00100553,18640205,PRCP,33.0
ITE00100552,18640205,PRCP,3.1
ITE00105250,18640205,PRCP,5.1
UK000056225,18640205,TMAX,2.1
UK000056225,18640205,TMIN,-1.3
UK000056225,18640205,PRCP,0.0
ASN00026026,18640205,PRCP,0.0
ASN00089049,18640205,PRCP,0.0
SZ000006717,18640205,TMAX,-14.4
SZ000006717,18640205,TMIN,-16.6
USC00053010,18640205,PRCP,0.0
ITE00100550,18640206,TMAX,1.5
ITE00100550,18640206,TMIN,-1.6
ITE00100550,18640206,PRCP,0.0
USC00064757,18640206,PRCP,0.0
SF000208660,18640206,PRCP,0.0
SWE00100003,18640206,PRCP,0.0
ASN00086071,18640206,TMAX,23.1
ASN00086071,18640206,TMIN,14.0
ASN00086071,18640206,PRCP,0.0
USP00CA0003,18640206,PRCP,0.0
CA006158350,18640206,TMAX,-0.6
CA006158350,18640206,TMIN,-2.8
CA006158350,18640206,PRCP,7.6
CA006158350,18640206,SNOW,7.6
HRE00105189,18640206,PRCP,0.0
ASN00067054,18640206,PRCP,2.0
ASN00081003,18640206,PRCP,0.0
ASN00078037,18640206,PRCP,0.0
ASN00070037,18640206,PRCP,0.0
EIE00101859,18640206,TMAX,8.3
EIE00101859,18640206,TMIN,0.0
EIE00101859,18640206,PRCP,0.0
ASN00040214,18640206,PRCP,0.0
BE000006447,18640206,TMAX,0.7
BE000006447,18640206,TMIN,-4.2
AGE00135039,18640206,TMAX,10.0
AGE00135039,18640206,TMIN,3.0
AGE00135039,18640206,PRCP,3.0
USC00047738,18640206,PRCP,0.0
USC00047738,18640206,WT01,0.1
ASN00026020,18640206,PRCP,0.0
NLM00006235,18640206,PRCP,1.9
GME00125218,18640206,TMAX,0.0
GME00125218,18640206,TMIN,-4.6
GME00125218,18640206,PRCP,1.8
GME00125218,18640206,SNWD,0.0
NLE00100499,18640206,PRCP,1.4
EZE00100082,18640206,TMAX,0.3
EZE00100082,18640206,TMIN,-2.9
EZE00100082,18640206,PRCP,0.4
ITE00100554,18640206,TMAX,1.4
ITE00100554,18640206,TMIN,-0.2
ITE00100554,18640206,PRCP,0.0
USC00361920,18640206,PRCP,0.0
ASN00056002,18640206,PRCP,14.2
ASN00066062,18640206,TMAX,26.3
ASN00066062,18640206,TMIN,18.1
ASN00066062,18640206,PRCP,0.0
ASN00023000,18640206,PRCP,0.0
ASN00072001,18640206,PRCP,0.0
SW000010537,18640206,PRCP,1.5
ASN00022018,18640206,PRCP,0.0
AU000005901,18640206,TMAX,1.4
AU000005901,18640206,TMIN,-3.8
GM000004204,18640206,TMAX,-1.3
GM000004204,18640206,TMIN,-9.3
GM000004204,18640206,PRCP,0.0
ASN00061055,18640206,PRCP,15.2
UK000047811,18640206,TMAX,4.9
UK000047811,18640206,TMIN,-1.6
HR000142360,18640206,PRCP,1.4
ASN00084016,18640206,PRCP,0.0
ITE00100553,18640206,PRCP,0.0
ITE00100552,18640206,PRCP,9.1
ITE00105250,18640206,PRCP,3.8
UK000056225,18640206,TMAX,-0.1
UK000056225,18640206,TMIN,-4.1
UK000056225,18640206,PRCP,0.0
ASN00026026,18640206,PRCP,0.0
ASN00089049,18640206,PRCP,0.0
SZ000006717,18640206,TMAX,-9.0
SZ000006717,18640206,TMIN,-14.8
USC00053010,18640206,PRCP,0.0
ITE00100550,18640207,TMAX,2.9
ITE00100550,18640207,TMIN,-4.6
ITE00100550,18640207,PRCP,0.0
USC00064757,18640207,PRCP,0.0
SF000208660,18640207,PRCP,0.0
SWE00100003,18640207,PRCP,0.0
ASN00086071,18640207,TMAX,23.5
ASN00086071,18640207,TMIN,10.5
ASN00086071,18640207,PRCP,0.8
USP00CA0003,18640207,PRCP,0.0
CA006158350,18640207,TMAX,1.1
CA006158350,18640207,TMIN,-6.7
CA006158350,18640207,PRCP,1.3
CA006158350,18640207,SNOW,1.3
HRE00105189,18640207,PRCP,54.3
ASN00067054,18640207,PRCP,1.5
ASN00081003,18640207,PRCP,0.0
ASN00078037,18640207,PRCP,2.0
ASN00070037,18640207,PRCP,2.0
EIE00101859,18640207,TMAX,9.4
EIE00101859,18640207,TMIN,0.0
EIE00101859,18640207,PRCP,0.0
ASN00040214,18640207,PRCP,3.3
BE000006447,18640207,TMAX,-1.7
BE000006447,18640207,TMIN,-3.8
AGE00135039,18640207,PRCP,13.3
USC00047738,18640207,PRCP,0.0
USC00047738,18640207,WT01,0.1
ASN00026020,18640207,PRCP,6.4
NLM00006235,18640207,PRCP,0.0
GME00125218,18640207,TMAX,-1.9
GME00125218,18640207,TMIN,-3.5
GME00125218,18640207,PRCP,2.1
GME00125218,18640207,SNWD,5.0
NLE00100499,18640207,PRCP,0.7
EZE00100082,18640207,TMAX,0.9
EZE00100082,18640207,TMIN,-2.4
EZE00100082,18640207,PRCP,0.0
ITE00100554,18640207,TMAX,2.7
ITE00100554,18640207,TMIN,-1.4
ITE00100554,18640207,PRCP,0.0
USC00361920,18640207,PRCP,0.0
ASN00056002,18640207,PRCP,0.0
ASN00066062,18640207,TMAX,26.7
ASN00066062,18640207,TMIN,21.1
ASN00066062,18640207,PRCP,4.3
ASN00023000,18640207,PRCP,0.0
ASN00072001,18640207,PRCP,0.0
SW000010537,18640207,PRCP,0.0
ASN00022018,18640207,PRCP,0.0
AU000005901,18640207,TMAX,4.5
AU000005901,18640207,TMIN,-3.1
GM000004204,18640207,TMAX,0.8
GM000004204,18640207,TMIN,-3.8
GM000004204,18640207,PRCP,2.6
ASN00061055,18640207,PRCP,0.0
UK000047811,18640207,TMAX,3.1
UK000047811,18640207,TMIN,-0.8
UK000047811,18640207,PRCP,1.3
HR000142360,18640207,PRCP,27.6
ASN00084016,18640207,PRCP,0.0
ITE00100553,18640207,PRCP,0.0
ITE00100552,18640207,PRCP,5.6
ITE00105250,18640207,PRCP,0.0
UK000056225,18640207,TMAX,1.4
UK000056225,18640207,TMIN,-2.4
UK000056225,18640207,PRCP,0.0
ASN00026026,18640207,PRCP,0.0
ASN00089049,18640207,PRCP,0.0
SZ000006717,18640207,TMAX,-13.8
SZ000006717,18640207,TMIN,-19.6
USC00053010,18640207,PRCP,0.0
ITE00100550,18640208,TMAX,-0.6
ITE00100550,18640208,TMIN,-4.0
ITE00100550,18640208,PRCP,8.0
USC00064757,18640208,PRCP,0.0
SF000208660,18640208,PRCP,0.0
SWE00100003,18640208,PRCP,1.0
ASN00086071,18640208,TMAX,16.7
ASN00086071,18640208,TMIN,9.7
ASN00086071,18640208,PRCP,35.8
USP00CA0003,18640208,PRCP,0.0
CA006158350,18640208,TMAX,-1.7
CA006158350,18640208,TMIN,-3.3
CA006158350,18640208,PRCP,0.3
CA006158350,18640208,SNOW,0.3
HRE00105189,18640208,PRCP,0.0
ASN00067054,18640208,PRCP,0.0
ASN00081003,18640208,PRCP,21.1
ASN00078037,18640208,PRCP,0.0
ASN00070037,18640208,PRCP,0.0
EIE00101859,18640208,TMAX,7.8
EIE00101859,18640208,TMIN,1.1
EIE00101859,18640208,PRCP,0.0
ASN00040214,18640208,PRCP,0.0
BE000006447,18640208,TMAX,-0.6
BE000006447,18640208,TMIN,-5.3
AGE00135039,18640208,TMAX,11.0
AGE00135039,18640208,TMIN,6.0
AGE00135039,18640208,PRCP,0.3
USC00047738,18640208,PRCP,0.0
USC00047738,18640208,WT01,0.1
ASN00026020,18640208,PRCP,19.6
NLM00006235,18640208,PRCP,1.7
GME00125218,18640208,TMAX,-3.5
GME00125218,18640208,TMIN,-7.1
GME00125218,18640208,PRCP,4.2
GME00125218,18640208,SNWD,6.0
NLE00100499,18640208,PRCP,0.7
EZE00100082,18640208,TMAX,1.9
EZE00100082,18640208,TMIN,-3.1
EZE00100082,18640208,PRCP,2.4
ITE00100554,18640208,TMAX,2.1
ITE00100554,18640208,TMIN,-9.6
ITE00100554,18640208,PRCP,0.0
USC00361920,18640208,PRCP,0.0
ASN00056002,18640208,PRCP,19.1
ASN00066062,18640208,TMAX,32.8
ASN00066062,18640208,TMIN,18.0
ASN00066062,18640208,PRCP,35.1
ASN00023000,18640208,PRCP,0.0
ASN00072001,18640208,PRCP,0.0
SW000010537,18640208,PRCP,0.0
ASN00022018,18640208,PRCP,0.0
AU000005901,18640208,TMAX,0.6
AU000005901,18640208,TMIN,-5.3
GM000004204,18640208,TMAX,-2.3
GM000004204,18640208,TMIN,-8.5
GM000004204,18640208,PRCP,0.7
ASN00061055,18640208,PRCP,3.8
UK000047811,18640208,TMAX,3.1
UK000047811,18640208,TMIN,-3.1
HR000142360,18640208,PRCP,0.6
ASN00084016,18640208,PRCP,5.6
ITE00100553,18640208,PRCP,0.0
ITE00100552,18640208,PRCP,0.0
ITE00105250,18640208,PRCP,3.8
UK000056225,18640208,TMAX,2.1
UK000056225,18640208,TMIN,-7.2
UK000056225,18640208,PRCP,0.0
ASN00026026,18640208,PRCP,0.0
ASN00089049,18640208,PRCP,20.8
SZ000006717,18640208,TMAX,-17.4
SZ000006717,18640208,TMIN,-21.6
USC00053010,18640208,PRCP,0.0
ITE00100550,18640209,TMAX,0.9
ITE00100550,18640209,TMIN,-4.8
ITE00100550,18640209,PRCP,0.0
USC00064757,18640209,PRCP,0.0
SF000208660,18640209,PRCP,0.0
SWE00100003,18640209,PRCP,9.4
ASN00086071,18640209,TMAX,18.9
ASN00086071,18640209,TMIN,12.7
ASN00086071,18640209,PRCP,2.8
USP00CA0003,18640209,PRCP,0.0
CA006158350,18640209,TMAX,-7.2
CA006158350,18640209,TMIN,-13.3
CA006158350,18640209,PRCP,0.0
CA006158350,18640209,SNOW,0.0
HRE00105189,18640209,PRCP,7.0
ASN00067054,18640209,PRCP,0.0
ASN00081003,18640209,PRCP,0.0
ASN00078037,18640209,PRCP,0.0
ASN00070037,18640209,PRCP,0.0
EIE00101859,18640209,TMAX,8.9
EIE00101859,18640209,TMIN,1.7
EIE00101859,18640209,PRCP,1.0
ASN00040214,18640209,PRCP,0.0
BE000006447,18640209,TMAX,1.3
BE000006447,18640209,TMIN,-5.8
AGE00135039,18640209,TMAX,12.0
AGE00135039,18640209,TMIN,7.5
AGE00135039,18640209,PRCP,4.5
USC00047738,18640209,PRCP,0.0
USC00047738,18640209,WT01,0.1
ASN00026020,18640209,PRCP,0.0
NLM00006235,18640209,PRCP,0.2
GME00125218,18640209,TMAX,-2.3
GME00125218,18640209,TMIN,-10.8
GME00125218,18640209,PRCP,0.0
GME00125218,18640209,SNWD,8.0
NLE00100499,18640209,PRCP,0.7
EZE00100082,18640209,TMAX,-3.0
EZE00100082,18640209,TMIN,-7.9
EZE00100082,18640209,PRCP,0.0
ITE00100554,18640209,TMAX,-1.3
ITE00100554,18640209,TMIN,-10.0
ITE00100554,18640209,PRCP,0.0
USC00361920,18640209,PRCP,0.0
ASN00056002,18640209,PRCP,0.5
ASN00066062,18640209,TMAX,24.3
ASN00066062,18640209,TMIN,13.7
ASN00066062,18640209,PRCP,0.0
ASN00023000,18640209,PRCP,0.0
ASN00072001,18640209,PRCP,0.0
SW000010537,18640209,PRCP,0.6
ASN00022018,18640209,PRCP,0.0
AU000005901,18640209,TMAX,-1.4
AU000005901,18640209,TMIN,-7.1
GM000004204,18640209,TMAX,-2.1
GM000004204,18640209,TMIN,-11.1
GM000004204,18640209,PRCP,5.3
ASN00061055,18640209,PRCP,0.0
UK000047811,18640209,TMAX,3.7
UK000047811,18640209,TMIN,-2.2
HR000142360,18640209,PRCP,3.8
ASN00084016,18640209,PRCP,0.0
ITE00100553,18640209,PRCP,0.0
ITE00100552,18640209,PRCP,0.0
ITE00105250,18640209,PRCP,8.9
UK000056225,18640209,TMAX,3.8
UK000056225,18640209,TMIN,-7.9
UK000056225,18640209,PRCP,0.0
ASN00026026,18640209,PRCP,23.1
ASN00089049,18640209,PRCP,0.0
SZ000006717,18640209,TMAX,-15.0
SZ000006717,18640209,TMIN,-21.6
USC00053010,18640209,PRCP,0.0
ITE00100550,18640210,TMAX,-1.0
ITE00100550,18640210,TMIN,-7.1
ITE00100550,18640210,PRCP,0.0
USC00064757,18640210,PRCP,0.0
SF000208660,18640210,PRCP,0.0
SWE00100003,18640210,PRCP,0.5
ASN00086071,18640210,TMAX,19.0
ASN00086071,18640210,TMIN,12.2
ASN00086071,18640210,PRCP,0.0
USP00CA0003,18640210,PRCP,0.0
CA006158350,18640210,TMAX,-8.9
CA006158350,18640210,TMIN,-18.3
CA006158350,18640210,PRCP,0.0
CA006158350,18640210,SNOW,0.0
HRE00105189,18640210,PRCP,41.0
ASN00067054,18640210,PRCP,22.4
ASN00081003,18640210,PRCP,0.0
ASN00078037,18640210,PRCP,0.0
ASN00070037,18640210,PRCP,6.4
EIE00101859,18640210,TMAX,9.4
EIE00101859,18640210,TMIN,2.2
EIE00101859,18640210,PRCP,0.0
ASN00040214,18640210,PRCP,86.9
BE000006447,18640210,TMAX,0.1
BE000006447,18640210,TMIN,-2.8
AGE00135039,18640210,TMAX,13.5
AGE00135039,18640210,TMIN,7.5
AGE00135039,18640210,PRCP,0.0
ASN00026020,18640210,PRCP,5.6
NLM00006235,18640210,PRCP,0.0
GME00125218,18640210,TMAX,-2.3
GME00125218,18640210,TMIN,-10.8
GME00125218,18640210,PRCP,0.0
GME00125218,18640210,SNWD,8.0
NLE00100499,18640210,PRCP,0.0
EZE00100082,18640210,TMAX,-3.0
EZE00100082,18640210,TMIN,-11.4
EZE00100082,18640210,PRCP,0.0
ITE00100554,18640210,TMAX,-1.1
ITE00100554,18640210,TMIN,-5.9
ITE00100554,18640210,PRCP,0.0
USC00361920,18640210,PRCP,0.0
ASN00056002,18640210,PRCP,43.2
ASN00066062,18640210,TMAX,19.0
ASN00066062,18640210,TMIN,15.4
ASN00066062,18640210,PRCP,18.5
ASN00023000,18640210,PRCP,3.0
ASN00072001,18640210,PRCP,0.0
SW000010537,18640210,PRCP,0.0
ASN00022018,18640210,PRCP,0.0
AU000005901,18640210,TMAX,-0.8
AU000005901,18640210,TMIN,-11.5
GM000004204,18640210,TMAX,-1.0
GM000004204,18640210,TMIN,-11.5
GM000004204,18640210,PRCP,0.0
ASN00061055,18640210,PRCP,48.3
UK000047811,18640210,TMAX,5.3
UK000047811,18640210,TMIN,-0.1
UK000047811,18640210,PRCP,0.0
HR000142360,18640210,PRCP,0.0
ASN00084016,18640210,PRCP,0.0
ITE00100553,18640210,PRCP,0.0
ITE00100552,18640210,PRCP,0.0
ITE00105250,18640210,PRCP,0.0
UK000056225,18640210,TMAX,6.6
UK000056225,18640210,TMIN,-3.5
UK000056225,18640210,PRCP,0.0
ASN00026026,18640210,PRCP,4.3
ASN00089049,18640210,PRCP,0.0
SZ000006717,18640210,TMAX,-15.9
SZ000006717,18640210,TMIN,-19.8
USC00053010,18640210,PRCP,0.0
ITE00100550,18640211,TMAX,-1.8
ITE00100550,18640211,TMIN,-6.3
ITE00100550,18640211,PRCP,0.0
USC00064757,18640211,PRCP,0.0
SF000208660,18640211,PRCP,0.0
SWE00100003,18640211,PRCP,8.6
ASN00086071,18640211,TMAX,19.9
ASN00086071,18640211,TMIN,11.7
ASN00086071,18640211,PRCP,1.5
USP00CA0003,18640211,PRCP,0.0
CA006158350,18640211,TMAX,2.2
CA006158350,18640211,TMIN,-18.9
CA006158350,18640211,PRCP,0.3
CA006158350,18640211,SNOW,0.3
HRE00105189,18640211,PRCP,30.3
ASN00067054,18640211,PRCP,54.9
ASN00081003,18640211,PRCP,0.0
ASN00078037,18640211,PRCP,0.0
ASN00070037,18640211,PRCP,3.0
EIE00101859,18640211,TMAX,8.9
EIE00101859,18640211,TMIN,2.8
EIE00101859,18640211,PRCP,8.7
ASN00040214,18640211,PRCP,25.7
BE000006447,18640211,TMAX,1.0
BE000006447,18640211,TMIN,-3.1
AGE00135039,18640211,TMAX,14.5
AGE00135039,18640211,TMIN,11.0
AGE00135039,18640211,PRCP,0.0
USC00047738,18640211,WT03,0.1
ASN00026020,18640211,PRCP,1.3
NLM00006235,18640211,PRCP,5.9
GME00125218,18640211,TMAX,-5.4
GME00125218,18640211,TMIN,-15.6
GME00125218,18640211,PRCP,0.0
GME00125218,18640211,SNWD,8.0
NLE00100499,18640211,PRCP,0.3
EZE00100082,18640211,TMAX,-5.7
EZE00100082,18640211,TMIN,-16.9
EZE00100082,18640211,PRCP,0.0
ITE00100554,18640211,TMAX,1.0
ITE00100554,18640211,TMIN,-10.6
ITE00100554,18640211,PRCP,11.3
USC00361920,18640211,PRCP,0.0
ASN00056002,18640211,PRCP,69.9
ASN00066062,18640211,TMAX,20.0
ASN00066062,18640211,TMIN,17.2
ASN00066062,18640211,PRCP,53.8
ASN00023000,18640211,PRCP,0.3
ASN00072001,18640211,PRCP,0.0
SW000010537,18640211,PRCP,0.0
ASN00022018,18640211,PRCP,0.0
AU000005901,18640211,TMAX,-3.1
AU000005901,18640211,TMIN,-8.1
GM000004204,18640211,TMAX,-4.4
GM000004204,18640211,TMIN,-16.8
GM000004204,18640211,PRCP,0.0
ASN00061055,18640211,PRCP,94.0
UK000047811,18640211,TMAX,6.4
UK000047811,18640211,TMIN,-0.6
UK000047811,18640211,PRCP,0.0
HR000142360,18640211,PRCP,6.8
GM000010962,18640211,PRCP,7.6
ASN00084016,18640211,PRCP,4.1
ITE00100553,18640211,PRCP,0.0
ITE00100552,18640211,PRCP,0.1
ITE00105250,18640211,PRCP,3.2
UK000056225,18640211,TMAX,11.7
UK000056225,18640211,TMIN,0.4
UK000056225,18640211,PRCP,11.7
ASN00026026,18640211,PRCP,0.0
ASN00089049,18640211,PRCP,1.0
SZ000006717,18640211,TMAX,-11.6
SZ000006717,18640211,TMIN,-17.5
USC00053010,18640211,PRCP,0.0
ITE00100550,18640212,TMAX,2.5
ITE00100550,18640212,TMIN,-3.8
ITE00100550,18640212,PRCP,18.0
USC00064757,18640212,PRCP,0.0
SF000208660,18640212,PRCP,0.0
SWE00100003,18640212,PRCP,4.8
ASN00086071,18640212,TMAX,20.7
ASN00086071,18640212,TMIN,8.9
ASN00086071,18640212,PRCP,0.0
USP00CA0003,18640212,PRCP,0.0
CA006158350,18640212,TMAX,1.7
CA006158350,18640212,TMIN,-5.0
CA006158350,18640212,PRCP,0.0
CA006158350,18640212,SNOW,0.0
HRE00105189,18640212,PRCP,0.0
ASN00067054,18640212,PRCP,13.2
ASN00081003,18640212,PRCP,0.0
ASN00078037,18640212,PRCP,0.0
ASN00070037,18640212,PRCP,1.3
EIE00101859,18640212,TMAX,10.0
EIE00101859,18640212,TMIN,3.9
EIE00101859,18640212,PRCP,3.6
ASN00040214,18640212,PRCP,0.0
BE000006447,18640212,TMAX,8.2
BE000006447,18640212,TMIN,-2.0
AGE00135039,18640212,TMAX,15.5
AGE00135039,18640212,TMIN,9.5
AGE00135039,18640212,PRCP,0.0
USC00047738,18640212,DAPR,0.3
USC00047738,18640212,MDPR,66.0
USC00047738,18640212,WT03,0.1
ASN00026020,18640212,PRCP,0.0
NLM00006235,18640212,PRCP,0.0
GME00125218,18640212,TMAX,-3.0
GME00125218,18640212,TMIN,-16.0
GME00125218,18640212,PRCP,0.0
GME00125218,18640212,SNWD,8.0
NLE00100499,18640212,PRCP,2.0
EZE00100082,18640212,TMAX,-4.8
EZE00100082,18640212,TMIN,-8.7
EZE00100082,18640212,PRCP,0.0
ITE00100554,18640212,TMAX,4.1
ITE00100554,18640212,TMIN,-4.7
ITE00100554,18640212,PRCP,0.0
USC00361920,18640212,PRCP,0.0
ASN00056002,18640212,PRCP,0.0
ASN00066062,18640212,TMAX,19.3
ASN00066062,18640212,TMIN,14.0
ASN00066062,18640212,PRCP,8.6
ASN00023000,18640212,PRCP,0.0
ASN00072001,18640212,PRCP,0.0
SW000010537,18640212,PRCP,0.0
ASN00022018,18640212,PRCP,0.0
AU000005901,18640212,TMAX,-0.9
AU000005901,18640212,TMIN,-7.3
GM000004204,18640212,TMAX,-1.6
GM000004204,18640212,TMIN,-19.1
GM000004204,18640212,PRCP,0.0
ASN00061055,18640212,PRCP,30.5
UK000047811,18640212,TMAX,10.2
UK000047811,18640212,TMIN,3.1
UK000047811,18640212,PRCP,2.8
HR000142360,18640212,PRCP,0.0
ASN00084016,18640212,PRCP,0.5
ITE00100553,18640212,PRCP,0.0
ITE00100552,18640212,PRCP,0.0
ITE00105250,18640212,PRCP,2.2
UK000056225,18640212,TMAX,13.4
UK000056225,18640212,TMIN,6.6
UK000056225,18640212,PRCP,0.5
ASN00026026,18640212,PRCP,0.0
ASN00089049,18640212,PRCP,0.0
SZ000006717,18640212,TMAX,-0.5
SZ000006717,18640212,TMIN,-13.0
USC00053010,18640212,PRCP,0.0
ITE00100550,18640213,TMAX,3.8
ITE00100550,18640213,TMIN,-4.3
ITE00100550,18640213,PRCP,0.0
USC00064757,18640213,PRCP,0.0
SF000208660,18640213,PRCP,0.0
SWE00100003,18640213,PRCP,2.5
ASN00086071,18640213,TMAX,22.1
ASN00086071,18640213,TMIN,8.7
ASN00086071,18640213,PRCP,0.0
USP00CA0003,18640213,PRCP,0.0
CA006158350,18640213,TMAX,3.9
CA006158350,18640213,TMIN,-2.2
CA006158350,18640213,PRCP,0.0
CA006158350,18640213,SNOW,0.0
HRE00105189,18640213,PRCP,0.0
ASN00067054,18640213,PRCP,0.0
ASN00081003,18640213,PRCP,0.0
ASN00078037,18640213,PRCP,0.0
ASN00070037,18640213,PRCP,7.6
EIE00101859,18640213,TMAX,10.6
EIE00101859,18640213,TMIN,3.3
EIE00101859,18640213,PRCP,2.8
ASN00040214,18640213,PRCP,0.0
BE000006447,18640213,TMAX,9.9
BE000006447,18640213,TMIN,0.3
AGE00135039,18640213,TMAX,15.5
AGE00135039,18640213,TMIN,8.5
AGE00135039,18640213,PRCP,0.0
USC00047738,18640213,PRCP,0.0
ASN00026020,18640213,PRCP,0.0
NLM00006235,18640213,PRCP,0.0
GME00125218,18640213,TMAX,5.6
GME00125218,18640213,TMIN,-3.0
GME00125218,18640213,PRCP,0.0
GME00125218,18640213,SNWD,8.0
NLE00100499,18640213,PRCP,0.0
EZE00100082,18640213,TMAX,5.5
EZE00100082,18640213,TMIN,-6.9
EZE00100082,18640213,PRCP,0.0
ITE00100554,18640213,TMAX,2.9
ITE00100554,18640213,TMIN,-5.0
ITE00100554,18640213,PRCP,0.0
USC00361920,18640213,PRCP,0.0
ASN00056002,18640213,PRCP,0.0
ASN00066062,18640213,TMAX,21.2
ASN00066062,18640213,TMIN,13.8
ASN00066062,18640213,PRCP,0.8
ASN00023000,18640213,PRCP,0.0
ASN00072001,18640213,PRCP,0.0
SW000010537,18640213,PRCP,10.5
ASN00022018,18640213,PRCP,0.0
AU000005901,18640213,TMAX,7.0
AU000005901,18640213,TMIN,-4.6
GM000004204,18640213,TMAX,8.6
GM000004204,18640213,TMIN,-2.5
GM000004204,18640213,PRCP,0.0
ASN00061055,18640213,PRCP,3.3
UK000047811,18640213,TMAX,11.3
UK000047811,18640213,TMIN,3.1
UK000047811,18640213,PRCP,4.0
HR000142360,18640213,PRCP,0.0
GM000010962,18640213,PRCP,19.0
ASN00084016,18640213,PRCP,2.0
ITE00100553,18640213,PRCP,0.0
ITE00100552,18640213,PRCP,0.0
ITE00105250,18640213,PRCP,0.0
UK000056225,18640213,TMAX,10.4
UK000056225,18640213,TMIN,2.6
UK000056225,18640213,PRCP,0.0
ASN00026026,18640213,PRCP,0.0
ASN00089049,18640213,PRCP,0.0
SZ000006717,18640213,TMAX,6.4
SZ000006717,18640213,TMIN,-3.0
USC00053010,18640213,PRCP,0.0
ITE00100550,18640214,TMAX,3.8
ITE00100550,18640214,TMIN,-3.5
ITE00100550,18640214,PRCP,0.0
USC00064757,18640214,PRCP,0.0
SF000208660,18640214,PRCP,0.0
SWE00100003,18640214,PRCP,6.5
ASN00086071,18640214,TMAX,23.3
ASN00086071,18640214,TMIN,12.9
ASN00086071,18640214,PRCP,0.0
USP00CA0003,18640214,PRCP,0.0
CA006158350,18640214,TMAX,0.6
CA006158350,18640214,TMIN,-5.6
CA006158350,18640214,PRCP,0.0
CA006158350,18640214,SNOW,0.0
HRE00105189,18640214,PRCP,0.0
ASN00067054,18640214,PRCP,0.0
ASN00081003,18640214,PRCP,0.0
ASN00078037,18640214,PRCP,0.0
ASN00070037,18640214,PRCP,0.0
EIE00101859,18640214,TMAX,10.0
EIE00101859,18640214,TMIN,4.4
EIE00101859,18640214,PRCP,1.5
ASN00040214,18640214,PRCP,0.0
BE000006447,18640214,TMAX,7.2
BE000006447,18640214,TMIN,1.6
